,Book-Title,Average-Rating,Count-Ratings,ISBN,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Synopsis
173,The Pelican Brief,2.61,581,0440214041,John Grisham,1993,Dell,http://images.amazon.com/images/P/0440214041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440214041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440214041.01.LZZZZZZZ.jpg,"In suburban Georgetown a killer's Reeboks whisper on the front floor of a posh home... In a seedy D.C. porno house a patron is swiftly garroted to death... The next day America learns that two of its Supreme Court justices have been assassinated. And in New Orleans, a young law student prepares a legal brief... To Darby Shaw it was no more than a legal shot in the dark, a brilliant guess. To the Washington establishment it was political dynamite. Suddenly Darby is witness to a murder -- a murder intended for her. Going underground, she finds there is only one person she can trust -- an ambitious reporter after a newsbreak hotter than Watergate -- to help her piece together the deadly puzzle. Somewhere between the bayous of  Louisiana and the White House's inner sanctums, a violent cover-up is being engineered. For someone has read Darby's brief. Someone who will stop at nothing to destroy the evidence of an unthinkable crime."
174,While I Was Gone,2.58,431,0345443284,Sue Miller,1999,Ballantine Books,http://images.amazon.com/images/P/0345443284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345443284.01.LZZZZZZZ.jpg,"A moving novel of family and forgiveness and of hope and healing by Rochelle B. Weinstein, the USA Today bestselling author of This Is Not How It Ends.When Avery Beckett is proposed to by Jude Masters, a widowed father and the man she loves, it should be a time of great joy. Instead, Avery is on edge. She’s wary of the idea of family, doubtful of happy endings, and too afraid to take the leap. It’s the kind of fear that comes from having secrets.Before Avery commits to a new life, she must reconcile with the one she left behind.When Avery returns to her childhood farm in the North Carolina mountains, she’s surprised to be saddled with a companion: Jude’s teenage daughter, Elle, who’s grappling with the loss of her mother and the complicated emotions of first love. On a path of mending wounds and breaking down walls, Avery and Elle form an unexpected alliance. It’s giving them the courage to move forward. And for Avery, everything she needs to confront the past.An emotional tale of mothers and daughters, loss and acceptance, When We Let Go is about the lessons that come from heartbreak and the healing it takes to embrace the joy of a second chance."
175,The Perfect Storm : A True Story of Men Against the Sea,2.54,404,0060977477,Sebastian Junger,1999,Perennial,http://images.amazon.com/images/P/0060977477.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060977477.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060977477.01.LZZZZZZZ.jpg,"""Takes readers into the maelstrom and shows nature's splendid and dangerous havoc at its utmost"".October 1991. It was ""the perfect storm""--a tempest that may happen only once in a century--a nor'easter created by so rare a combination of factors that it could not possibly have been worse. Creating waves ten stories high and winds of 120 miles an hour, the storm whipped the sea to inconceivable levels few people on Earth have ever witnessed. Few, except the six-man crew of the Andrea Gail, a commercial fishing boat tragically headed towards its hellish center."
176,A Map of the World,2.49,327,0385500769,Jane Hamilton,1999,Doubleday Books,http://images.amazon.com/images/P/0385500769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385500769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385500769.01.LZZZZZZZ.jpg,"One unremarkable June morning, Alice Goodwin is, as usual, trying to keep in check both her temper and her tendency to blame herself for her family's shortcomings. When the Goodwins took over the last dairy farm in the small Midwestern town of Prairie Center, they envisioned their home a self-made paradise. But these days, as Alice is all too aware, her elder daughter Emma is prone to inexplicable fits of rage, her husband Howard distrusts her maternal competence, and Prairie Center's tight-knit suburban community shows no signs of warming to ""those hippies who think they can run a farm."" A loner by nature, Alice is torn between a yearning for solitude coupled with a deep need to be at the center of a perfect family. On this particular day, Emma has started the morning with a violent tantrum, her little sister Claire is eating pennies, and it is Alice's turn to watch her neighbor's two small girls as well as her own. She absentmindedly steals a minute alone that quickly becomes ten: time enough for a devastating accident to occur. Her neighbor's daughter Lizzy drowns in the farm's pond, and Alice - whose own volatility and unmasked directness keep her on the outskirts of acceptance - becomes the perfect scapegoat. At the same time, a seemingly trivial incident from Alice's past resurfaces and takes on gigantic proportions, leading the Goodwins far from Lizzy's death into a maze of guilt and doubt culminating in a harrowing court trial and the family's shattering downfall."
177,Rising Sun,2.44,278,0345380371,MICHAEL CRICHTON,1992,Ballantine Books,http://images.amazon.com/images/P/0345380371.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345380371.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345380371.01.LZZZZZZZ.jpg,"In a novel set within the arena of volatile Japanese-American relations, business moguls compete for control of the international electronics industry."
178,Congo,2.43,299,0345378490,Michael Crichton,1995,Ballantine Books,http://images.amazon.com/images/P/0345378490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345378490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345378490.01.LZZZZZZZ.jpg,"Deep in the African rain forest, near the legendary ruins of the Lost City of Zinj, an expedition of eight American geologists is mysteriously and brutally killed in a matter of minutes.Ten thousand miles away, Karen Ross, the Congo Project Supervisor, watches a gruesome video transmission of the aftermath: a camp destroyed, tents crushed and torn, equipment scattered in the mud alongside dead bodies — all motionless except for one moving image — a grainy, dark, man-shaped blur.In San Francisco, primatologist Peter Elliot works with Amy, a gorilla with an extraordinary vocabulary of 620 “signs,” the most ever learned by a primate, and she likes to fingerpaint. But recently, her behavior has been erratic and her drawings match, with stunning accuracy, the brittle pages of a Portuguese print dating back to 1642 . . . a drawing of an ancient lost city. A new expedition — along with Amy — is sent into the Congo where they enter a secret world, and the only way out may be through a horrifying death …source: michaelcrichton.com"
179,The Prince of Tides,2.35,291,0553268880,Pat Conroy,1987,Bantam Books,http://images.amazon.com/images/P/0553268880.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553268880.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553268880.01.LZZZZZZZ.jpg,"Pat Conroy has created a huge, brash thunderstorm of a novel, stinging with honesty and resounding with drama. 'Spanning forty years, this is the story of turbulent Tom Wingo, his gifted and troubled twin sister Savannah, and the dark and violent past of the extraordinary family into which they were born."
180,Disclosure,2.35,318,0345391055,Michael Crichton,1994,Ballantine Books,http://images.amazon.com/images/P/0345391055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345391055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345391055.01.LZZZZZZZ.jpg,"Thomas Sanders' world collapses in just 24 hours - he is passed over for promotion, his new woman boss comes on to him during a drink after work, then, the next morning, he learns that she has accused him of sexually harassing her. She demands his transfer, thereby threatening to cut him off from the millions he would have made when his high-tech company was floated on the stock market.What follow next made Disclosure the most talked about novel of the decade."
181,Vinegar Hill (Oprah's Book Club (Paperback)),2.25,265,0380730138,A. Manette Ansay,1998,Perennial,http://images.amazon.com/images/P/0380730138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730138.01.LZZZZZZZ.jpg,"In a stark, troubling, yet ultimately triumphant celebration of self-determination, award-winning author A. Manette Ansay re-creates a stifling world of guilt and pain, and the tormented souls who inhabit it. It is 1972 when circumstance carries Ellen Grier and her family back to Holly's Field, Wisconsin. Dutifully accompanying her newly unemployed husband, Ellen has brought her two children into the home of her in-laws on Vinegar Hill -- a loveless house suffused with the settling dust of bitterness and routine -- where calculated cruelty is a way of life preserved and perpetuated in the service of a rigid, exacting, and angry God. Behind a facade of false piety, there are sins and secrets in this place that could crush a vibrant young woman's passionate spirit. And here Ellen must find the strength to endure, change, and grow in the all-pervading darkness that threatens to destroy everything she is and everyone she loves."
182,Whispers,2.2,286,0440216745,BELVA PLAIN,1994,Dell,http://images.amazon.com/images/P/0440216745.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440216745.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440216745.01.LZZZZZZZ.jpg,"“Lengard is a secret government facility for extraordinary people,” they told me. I believed them. That was my mistake.There isn’t anyone else in the world like me.I’m different. I’m an anomaly. I’m a monster. For two years, six months, fourteen days, eleven hours and sixteen minutes, Subject Six-Eight-Four — ‘Jane Doe’ — has been locked away and experimented on, without uttering a single word.As Jane’s resolve begins to crack under the influence of her new — and unexpectedly kind — evaluator, she uncovers the truth about Lengard’s mysterious ‘program’, discovering that her own secret is at the heart of a sinister plot … and one wrong move, one wrong word, could change the world. "
183,Presumed Innocent,2.14,294,0446359866,Scott Turow,1989,Warner Books,http://images.amazon.com/images/P/0446359866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446359866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446359866.01.LZZZZZZZ.jpg,"Hailed as the most suspenseful and compelling novel in decades. Presumed Innocent brings to life our worst nightmare: that of an ordinary citizen facing conviction for the most terrible of all crimes. It's the stunning portrayal of one man's all-too-human, all-consuming fatal attraction for a passionate woman who is not his wife, and the story of how his obsession puts everything he loves and values on trial—including his own life. It's a book that lays bare a shocking world of betrayal and murder, as well as the hidden depths of the human heart. And it will hold you and haunt you ... long after you have reached its shattering conclusion."
